M21802,Demographic,_,5167.8,5107.1,5101.4,5107.8,5109.6,5094.3,5142.1,5205.8,5230.5,5219.5,5197.6,5268.1,5351.5,5272.8,5279.7,5264.1,5237.2,5212.5,_,_,5071.732482,5029.842977,5031.462981,5044.226629,5037.954049,5011.365105,4969.596425,5008.308184,5029.703745,5047.85394,5068.282356,5107.334716,5119.983371,5078.259917,5079.873791,5092.587131,5086.339291,5059.855656,_,FALSE,2.804838473,_,1.724570241,1.727182424,1.385655473,2.373489238,2.225879898,4.050636718,2.485742379,_,1.962642014,7.623607349,3.074006586,1.024712907,5.068587031,15.35681521,_,_,_,4.582824411,_,2.841705956,2.839847256,2.28422795,3.888028387,3.64939076,6.569714421,4.067576896,_,3.223032437,13.29791226,5.009959956,1.713837253,8.181527551,23.58353148
M21803,Demographic,_,2238.9,2190.2,2150.7,2140.5,2144.1,2160.8,2152.3,2180.6,2177.9,2177.1,2171.8,2194.3,2231.4,2196.5,2174.7,2182.4,2176.6,2166.3,_,_,2206.354147,2169.068603,2128.392251,2123.697894,2142.47684,2147.982771,2104.24853,2124.937173,2131.280039,2127.310118,2127.400944,2163.992089,2182.722813,2153.954636,2116.163604,2111.426802,2130.523169,2136.11952,_,FALSE,1.747233507,_,0.867410636,1.246919688,1.102013891,1.023312252,1.096002202,0.986361784,0.81709774,_,0.816360936,12.36123511,0.863835289,4.076274088,2.892021257,1.993033548,_,_,_,1.75192108,_,0.878994507,1.255827958,1.11092587,1.032223136,1.104988816,0.993692022,0.827182987,_,0.824667107,13.54817685,0.871727473,4.227784847,2.97041024,2.029822407
M21804,Demographic,_,7902,8060,7973,7971,7992,8065,8033,8096,8225,8130,8173,8195,7830,8009,8004,7913,7991,7950,_,_,8235.008776,8137.623353,8115.684689,8135.195452,8064.75606,8025.805049,7965.036324,8007.394348,8049.964874,8081.591536,8139.779464,8296.753727,8178.767496,8084.654719,8062.84253,8082.417435,8011.745369,7972.664371,_,FALSE,1.406860267,_,4.269173899,2.044032024,2.620684657,2.161851642,2.122526975,2.493020213,3.884269374,_,2.301575824,13.32760408,2.45969014,6.197316396,6.309837603,6.476924207,_,_,_,1.221804906,_,3.767427981,1.783224985,2.293472869,1.887285351,1.852532684,2.183118892,3.423934041,_,2.00917874,12.47047403,2.150391164,5.543347977,5.632672455,5.784685426
M21805,Demographic,_,7357,7417,7336,7430,7399,7390,7475,7575,7615,7547,7579,7593,7410,7428,7426,7373,7284,7230,_,_,7379.694306,7282.798106,7258.59964,7267.03422,7208.688927,7183.635619,7068.14499,7125.323219,7148.559719,7149.82336,7216.638877,7308.736905,7205.756789,7133.646077,7106.521305,7115.147923,7055.464411,7029.829352,_,FALSE,3.543832581,_,2.037487123,1.268573225,1.220448773,1.294481562,1.268698916,3.450932942,6.203492811,_,1.291332041,15.36023955,1.577223875,5.586029271,1.512055436,7.606820723,_,_,_,3.369349456,_,1.980294377,1.225817716,1.178987613,1.251049018,1.225960797,3.415698322,6.18211134,_,1.248679112,16.37462232,1.522428451,5.583432656,1.465122545,7.634747636
M21806,Demographic,_,8494,8342,8291,8322,8306,8289,8304,8450,8492,8435,8487,8578,8651,8469,8431,8424,8353,8275,_,_,8346.245749,8296.354591,8257.540236,8259.756764,8236.883815,8239.300965,8195.39874,8242.073212,8266.794681,8286.777965,8302.999718,8423.530865,8407.782846,8274.659667,8214.654425,8214.721955,8191.4719,8193.929102,_,FALSE,1.688759302,_,1.09759637,2.159900304,1.792537449,2.619266968,2.471455082,5.680100053,5.728830046,_,1.572873352,8.782221093,2.470770922,1.807370714,1.396999128,4.00608313,_,_,_,1.784155184,_,1.167154501,2.273176784,1.890390717,2.75001487,2.596883234,5.847141711,6.264014312,_,1.662746308,9.887476011,2.593793271,1.946229178,1.490642318,4.181033863
M21807,Demographic,_,1556.1,1536.9,1579.8,1559.5,1556.4,1558.7,1560.2,1577.3,1596.1,1587,1641.2,1641.7,1592.3,1564.6,1620.6,1598,1594.8,1596.5,_,_,1604.782788,1565.101407,1574.015149,1570.731121,1568.261223,1559.055704,1535.434206,1549.453612,1553.318326,1558.437558,1573.437617,1592.37928,1587.862147,1535.144097,1544.964742,1541.441866,1538.79086,1528.900061,_,FALSE,2.244835935,_,1.495876624,1.691097114,1.378680533,1.69276971,1.691099575,2.851696636,5.72361929,_,3.137022585,9.242095182,1.659241489,1.763440169,1.544352276,6.107458232,_,_,_,2.251526361,_,1.510674577,1.703640659,1.392737818,1.705305042,1.703642975,2.848025776,5.927421838,_,3.12508679,9.87542077,1.668199704,1.7930621,1.557389079,6.334828281
M21810,Demographic,_,2552,2558,2597,2617,2634,2660,2623,2657,2698,2656,2622,2630,2493,2545,2597,2571,2644,2615,_,_,2670.683981,2631.006319,2631.449885,2616.565561,2615.37951,2542.626957,2469.602983,2539.550122,2546.007554,2562.824996,2624.310985,2699.428776,2603.493677,2526.079247,2534.681003,2518.321489,2521.027666,2439.423136,_,FALSE,3.211715071,_,3.257609558,1.772097134,1.890562478,1.976632862,1.829487963,2.39918928,5.155221157,_,1.470019396,11.57345633,2.594918376,4.497833719,1.734632702,21.73497316,_,_,_,2.150871947,_,2.228243417,1.196966409,1.276893088,1.339919807,1.238366438,1.633777753,3.570716657,_,0.991793531,8.377158185,1.773159133,3.110273557,1.17417393,16.48386579
M21811,Demographic,_,3097,3073,3034,3192,3176,3215,3210,3232,3181,3124,3208,3202,3016,3082,3077,3076,3107,3073,_,_,3362.277712,3323.01263,3324.267548,3364.802465,3321.584366,3319.846267,3302.992567,3304.069486,3304.723327,3303.91563,3325.583374,3383.867176,3323.33984,3284.074758,3285.329675,3325.864593,3282.646494,3280.908394,_,FALSE,5.786726745,_,6.302330351,3.123290735,3.943810707,4.421538781,3.979533024,2.442041297,2.65292416,_,3.514887572,18.82186604,4.067680814,9.133622599,5.488118392,22.00719091,_,_,_,3.09097751,_,3.374302302,1.641115476,2.083132876,2.341883743,2.101941367,1.265313326,1.372238154,_,1.851211404,10.95194205,2.150117204,4.984423554,2.926404272,12.85645239
M21812,Demographic,_,3381.4,3326.5,3300.6,3318.3,3309.5,3294.4,3300.4,3359.6,3377.5,3360.6,3383.7,3417.8,3449.8,3385,3364.3,3360.1,3333.3,3298.6,_,_,3350.561571,3301.594685,3277.918837,3277.012655,3278.273168,3275.258192,3277.189284,3296.909235,3301.780427,3303.274588,3313.071772,3348.901185,3360.910278,3321.549634,3297.811681,3296.910345,3298.164117,3295.165276,_,FALSE,1.412425603,_,1.1259086,1.592583558,1.552216975,1.599825375,1.775876686,0.802404656,2.039379727,_,1.303471935,7.909117983,1.874128091,1.728645578,0.843231309,15.00673742,_,_,_,2.279616833,_,1.824460042,2.563976516,2.499438411,2.575564262,2.855982648,1.306919534,3.271712283,_,2.103089547,13.48935311,3.008247372,2.833966621,1.369245488,22.61791269
M21813,Demographic,_,3247,3100,3094,3213,3212,3227,3172,3206,3194,3195,3289,3668,3256,3179,3154,3074,2889,2840,_,_,3871.375958,3502.393094,3310.651498,3329.959651,3269.479439,3173.611943,3113.470309,3122.687315,3202.710863,3234.852646,3335.908261,3734.295001,3697.493666,3360.44165,3189.131224,3208.086411,3146.25716,3048.164739,_,FALSE,5.108269402,_,18.8220675,8.306735005,6.408940784,8.297362272,8.302599586,12.49150455,21.37635506,_,3.601556692,82.73200239,7.968518998,42.29558028,15.19575584,22.73367967,_,_,_,1.340749148,_,5.218538717,2.186901428,1.680332481,2.184319062,2.185762469,3.37617867,6.050170952,_,0.92146435,39.84579579,2.094611108,14.13563083,4.183255375,6.450137244
