M45801,Finance,_,3000,4900,2549.95,2700,3000,2710,2200,1000,3500,2000,2500,2000,2400,1745,2500.1,3400,3000,5100,_,_,2280.936872,2053.377344,2810.494786,2516.3657,2601.577468,1875.590437,1430.120967,1761.558428,2317.218568,2198.141035,2317.947544,1582.137099,1860.270045,1632.710517,2389.827959,2095.698873,2180.910641,1454.92361,_,TRUE,32.32505492,_,32.6746056,48.1106306,25.00885594,25.48250382,28.04221069,26.48831013,24.58386215,_,25.17444491,177.3111987,27.37962704,86.88175891,30.41976846,24.88490286,_,_,_,0.758714241,_,0.779998888,1.026969556,0.618857537,0.629304052,0.683432294,0.653720086,0.608890641,_,0.622491437,4.010326619,0.680487413,1.4954737,0.788057956,0.616221731
M45802,Finance,_,1400,2400,2500,2050,1525,1040,1750,1210,4600,3200.05,770,1049.95,1910,1000,1000,600,1500,1050,_,_,945.2584507,1385.723027,1544.474617,1072.753022,1070.636259,1287.405941,1492.216552,2683.920932,1204.758907,1649.710796,2361.904629,1716.770642,667.9661141,1108.431083,1267.183047,795.4618085,793.3453861,1010.115392,_,TRUE,50.25447695,_,52.27481927,34.91595957,46.77729782,46.22485264,41.94473682,38.06564487,37.75023553,_,38.90948316,100.9671375,44.67339169,67.94195365,46.30057636,46.79637846,_,_,_,0.74711284,_,0.828335753,0.53453453,0.714288996,0.703689069,0.62782022,0.57162501,0.566615791,_,0.581923718,3.215619595,0.698356316,1.32648859,0.702272513,0.714659198
M45803,Finance,_,1000,1000,1000,1200,1000,1090,1200,1000,1205,1900.1,1350,950,1000,750,2000,1000,1490,1000,_,_,983.7263257,776.4499454,919.483439,865.9121426,1183.952542,799.8917665,1292.309672,1099.857041,1524.863178,1265.093924,1153.333152,941.0506397,930.8368922,723.5605119,866.5940055,813.0227091,1131.063109,747.002333,_,FALSE,21.05732053,_,16.39749259,45.88988255,18.83421926,18.51891036,19.43082381,41.94499417,41.04207336,_,42.14775848,16.39749259,24.3043324,20.20499335,16.33606462,20.00267051,_,_,_,0.570422919,_,0.472512213,1.027968764,0.52965165,0.521564275,0.542254555,0.985567373,0.968259239,_,0.969518841,0.472512213,0.684934208,0.55928449,0.464926571,0.561124735
M45804,Finance,_,10000,7000,4549.95,2250,15000,5000,5000,7000,4725,4999.9,5850,6000,10000,6450,5000,10000,5250.05,7000,_,_,12597.88017,6548.566706,9393.456859,10641.2456,12487.23693,9474.028278,12328.00816,11037.18335,12949.86609,11997.3859,12941.95117,14153.13019,14250.23149,11469.26675,13450.8629,14691.03052,16537.02185,13523.8132,_,TRUE,64.35671118,_,92.5048402,66.67394227,42.42499505,50.27629817,54.90675638,48.47613873,48.87588548,_,50.01683247,170.0355226,41.13618774,138.7604278,47.4332894,30.32399961,_,_,_,1.5332929,_,2.823091564,1.568800705,0.804418525,1.020916641,1.160421331,0.960848708,0.977508728,_,0.993531644,27.09443936,0.802294494,9.472857114,1.037023339,0.545787231
M45806,Finance,_,2000,2000,2000,2000,2005,1490,2000,1500,2200,1590,3000,1475,2000,2000,2000,1510,1050,1075,_,_,1622.059503,1573.367593,1872.021249,1900.646042,1820.445443,1684.043925,1808.476203,1408.370017,1931.686907,1888.805127,1817.100853,2189.228627,1524.731384,1476.039474,1774.69313,1803.317923,1723.117324,1586.715806,_,FALSE,21.4835162,_,22.85394497,24.55606029,19.82353961,19.72982992,19.83274003,23.15171017,23.35945688,_,22.04689218,183.3809564,19.80362829,132.0488726,19.88648223,18.07514935,_,_,_,0.723222728,_,0.766908477,0.816868241,0.668979627,0.665875183,0.669676173,0.775251152,0.781894533,_,0.742377902,8.239917677,0.67415845,2.928356359,0.670374659,0.609584187
M45807,Finance,_,7000,5000,5000,5000,5000,5000,5000,5000,7550,10000,12000,7300,9001,5000,5000,5000,5100,4900,_,_,3684.265087,3194.151192,4007.013084,5053.606555,5072.852087,4030.495824,3769.29557,3854.28883,4175.102654,4439.980719,4218.723977,4858.273167,3375.356932,2881.050959,3647.679815,4643.103439,4661.431642,3669.673469,_,TRUE,38.7711916,_,51.2860543,44.80891021,52.2673665,20.36359255,20.14885317,55.4631219,55.47031019,_,45.35994234,155.1124545,51.13756485,106.5524071,35.4152004,18.92524862,_,_,_,1.005772204,_,1.794934641,1.132842332,1.263319494,0.63634255,0.634038405,1.317414928,1.317289805,_,1.142754518,25.42079433,1.215136175,7.687884627,0.962114024,0.606220751
M45808,Finance,_,1000,590,700.05,980,1000,1050,875,1000,740,600,500,500,825,660,870,660,500,850,_,_,1087.827628,1174.728669,1302.635868,1107.524696,1457.994972,1156.305571,1403.873389,1232.082469,1397.394278,1009.483836,1717.839521,1285.080493,1461.909083,1152.322941,1314.834584,1110.836335,1490.102422,1216.504734,_,TRUE,50.44514742,_,59.71884179,74.66654386,33.00246769,33.04611477,52.53352902,28.1352267,27.9488435,_,40.13614153,139.2767479,28.91362133,99.05402134,40.06407299,28.12103696,_,_,_,1.071376966,_,1.318901933,2.020839931,0.585020841,0.587009971,1.120592474,0.476235046,0.471903855,_,0.75676551,9.302379044,0.498704633,3.506256095,0.771594706,0.475359858
M45809,Finance,_,1000,1050,1510,1000,1000,1000,1180,1900,1400,1750,500,1045,1510.1,2005,1750,1500,800,1000,_,_,1910.471401,1143.476007,1473.071373,850.8243348,1282.380687,849.0977747,1296.160103,1337.790171,1348.31212,1159.081148,1131.619265,1656.712694,1857.197442,1090.202047,1419.797413,797.550375,1229.106728,795.8238149,_,TRUE,31.5942265,_,32.04563931,28.89180796,30.28482954,28.95964466,28.8954332,28.23540688,28.30600875,_,30.28555503,197.8883861,33.40224266,176.0739853,33.00152025,28.74496278,_,_,_,0.58885005,_,0.579302148,0.532645954,0.572250381,0.539617176,0.536429042,0.52207728,0.523429382,_,0.572269119,12.4378615,0.634044126,4.03730291,0.622765439,0.534395149
M45810,Finance,_,1195,1455,1500,1000,1450,1200,1000,1360,1750,980,1200,1000,910,1000,600,895,550,500,_,_,1249.7863,1127.448551,1050.078453,1058.223173,1095.680705,1041.946961,1172.352905,961.1390057,1869.737711,1242.461126,957.2745928,1119.706122,1175.256678,1052.918929,975.5488311,983.6935517,1021.151083,967.4173397,_,FALSE,24.35502894,_,25.01357698,27.57148495,23.86400079,26.55792734,25.09055419,67.34220572,66.75011726,_,56.2225753,193.0515654,27.08244369,175.5745044,33.60254144,27.73875357,_,_,_,0.438523436,_,0.461766284,0.513773712,0.439136925,0.487041675,0.462983026,0.986346556,0.978788587,_,0.872895087,8.428839745,0.495966352,3.261289851,0.666170541,0.522554557
M45811,Finance,_,1295,2000,1000,1100,760,305,875,1005,1045,790,505,950,500,800,725,700,1500,1500,_,_,1210.018999,1052.062228,846.9894761,1202.11636,833.7070477,948.8831892,1092.804332,895.1877751,1243.440933,992.4572863,593.1706709,947.4111337,1117.859538,959.9027666,754.830015,1109.956899,741.5475866,856.7237281,_,TRUE,31.25145533,_,32.46430148,38.91617314,36.38557372,34.47034617,30.95172834,38.8831909,39.10185309,_,35.64240453,32.46430148,33.81981955,30.64300594,41.43955558,38.43717122,_,_,_,0.643289427,_,0.654019829,0.741257334,0.749566397,0.701850054,0.620776655,0.745954926,0.751007082,_,0.696955215,0.654019829,0.700928754,0.61439681,0.877027908,0.803016008
M45813,Finance,_,1050,2000,1100,2405,2400,500,2500,2300,1750,1247.5,1175,1050,1410,1000,1795,1400,1345,1100,_,_,1669.432081,1513.062297,1289.518738,1485.483277,1632.745344,1562.950495,1433.1629,1427.904125,1890.516558,1465.438032,1322.403721,1328.274283,1580.704819,1424.33577,1200.79231,1396.756863,1544.018931,1474.224083,_,TRUE,31.48424609,_,31.77489438,31.50433354,33.36313605,32.64859066,31.11423349,31.58793441,31.13883342,_,34.85854896,184.4726264,32.96663878,132.1651552,32.87045926,34.39317673,_,_,_,0.814338031,_,0.817972472,0.809907473,0.86077181,0.841422823,0.801532111,0.813588337,0.801706438,_,0.907808655,6.91614928,0.852071208,2.289326367,0.857125622,0.891955336
M45814,Finance,_,3000,3400,3500,2400,2900,4000,3000,2600,2395,1100,2350,2000,1820,2550,3000,2010,2300,2510,_,_,3244.598158,3332.852957,2785.94054,3127.157267,2862.205506,3560.824722,3895.940233,3308.3055,3263.659613,3289.932449,3539.241569,3440.529093,3729.140215,3817.395015,3270.482598,3611.699325,3346.747563,4045.366779,_,TRUE,33.53943268,_,37.12238991,35.73704894,29.17452765,23.73764923,29.21538177,43.34993489,38.97491269,_,21.4162192,108.0134134,28.38935772,66.82123378,24.3272912,20.6696455,_,_,_,1.151347597,_,1.307848298,1.248348678,0.956467762,0.741490631,0.95805323,1.180489233,1.078762142,_,0.656806092,8.66327841,0.925144757,3.247341525,0.787095379,0.629111349
M45816,Finance,_,1010,1200,1415,2050,3000,2000,2000,2090,1145,1475,1000,3250,1100,500,1100,2000,2000,2900,_,_,1712.709419,1968.485087,1930.608145,1633.644646,1526.565675,1658.905504,2591.407068,2161.852675,1918.29411,1800.617724,2560.282376,2302.535193,1731.661041,1987.43671,1949.559767,1652.596268,1545.517297,1677.857126,_,TRUE,43.14268268,_,37.16827139,39.81395714,37.46827,37.34042312,38.07733163,37.58229883,38.51084136,_,40.86128037,133.1793732,44.11395953,87.30585291,42.06491689,37.29051405,_,_,_,0.93209473,_,0.784449951,0.823488617,0.784449951,0.784866153,0.795724909,0.780479245,0.799701229,_,0.869698232,10.49202673,0.928169509,3.509022077,0.95242693,0.784449951
M45817,Finance,_,1000,1800,1910,2000,1500,1100,1545,1999.9,1697.55,1500,1000,1800,1850.05,1580,1000,1390,1260,1800,_,_,1712.104303,1625.341866,2189.213431,2050.71298,2302.906726,1933.669455,2342.301551,2252.915294,2263.574629,2730.011745,1690.974509,2154.862601,1895.951586,1809.189149,2373.060715,2234.560263,2486.754009,2117.516738,_,TRUE,33.92582558,_,28.11469501,54.38811488,36.74543814,22.47532481,37.42587061,19.10158556,19.02509089,_,23.8144907,97.91540487,30.07918128,61.72534889,31.67328075,20.79943571,_,_,_,1.005453295,_,0.77093745,1.904519988,1.086463999,0.581478383,1.119885891,0.475019679,0.473398574,_,0.626790795,5.554619477,0.87690647,2.330715196,0.949683776,0.527764895
M45819,Finance,_,1675,1000.1,3000,1000,2000,1500,2000,1600,1300,1000,3000,1800,1910,1845,2000,1450,1450,1600,_,_,1815.111535,1725.800952,1424.957742,1659.064993,1860.0996,1692.310449,1648.279083,1935.884038,1466.898748,1865.558257,1849.708728,1603.536741,1832.491366,1717.94393,1386.701185,1582.194075,1766.564585,1605.747284,_,FALSE,24.85121846,_,42.70280754,43.58473918,24.07289793,24.26713755,24.26332695,44.66008069,44.46787754,_,39.48151266,197.8436658,32.80608935,172.7977946,29.64114422,24.76625027,_,_,_,0.623929199,_,0.967440255,0.964714283,0.60492469,0.610348204,0.607538252,0.988740335,0.985049015,_,0.900486518,13.41743186,0.85565723,4.648085663,0.735097232,0.624208872
M45824,Finance,_,4000.05,4900,5000,5000,4000,2600,4900,4500,3950,3000,4600,4000,4500,4900,5000,4900,3000,2500,_,_,3254.128218,3343.458673,3514.861076,3462.359985,3375.138989,3073.517979,3640.58309,3872.043066,3819.871152,3599.322553,4190.731561,4174.896328,4027.305653,4116.63592,4288.038145,4235.536886,4148.315729,3846.694568,_,FALSE,20.87187828,_,18.44602781,25.71814689,21.75047601,24.3104484,19.51308718,52.25821593,40.96936244,_,26.2188704,153.1432077,28.78632663,26.75467994,20.15200578,51.87689077,_,_,_,3.234259569,_,2.883024204,4.443727424,3.732058462,4.10952922,3.109392637,7.107104329,5.895430896,_,4.65970817,19.45760984,5.264328903,4.105974976,3.127501105,7.07823885
M45825,Finance,_,10300,11500,12500,5450,10000,10000,9100,5000,14250,8000,5000,5000,10000,10000,10500,15000,10000,11000,_,_,4470.318618,6876.840123,6002.186647,9259.036374,11014.34766,8480.377893,10546.8595,8360.945668,12991.48919,11978.17879,8285.032646,8947.732851,6881.548593,9292.844913,6844.938731,9647.163474,11270.90036,8693.220792,_,TRUE,36.82123699,_,56.78391646,54.97750748,58.10642183,48.91794437,49.72119161,50.9242715,51.13270069,_,48.16684304,196.2365591,59.9305096,179.4715134,61.04930931,56.44122461,_,_,_,1.103595609,_,1.599747807,1.562386233,1.635685863,1.428034319,1.446510983,1.47402924,1.478674212,_,1.410542914,11.20404487,1.655200976,4.675299883,1.664328403,1.592637386
M45826,Finance,_,5000,5000,5000,2950,3000,3000,5500,4000,4100,12214,9000,5000,5000,5000,5000,5000,4500,5000,_,_,2149.295943,4043.557936,2379.79996,2215.678302,2884.69501,3351.03275,2193.589474,2800.767632,2924.954527,3460.625249,4513.006561,4364.859904,2330.417384,3160.897277,2344.460452,2125.672486,2794.689194,3261.026934,_,TRUE,51.18897853,_,46.17704584,67.94456143,30.68362207,26.38135754,38.19762427,77.7589058,77.50002864,_,59.50604893,73.22478704,28.00183535,38.29803972,28.09940353,26.66231772,_,_,_,1.405562736,_,1.360526204,1.754424258,1.003843363,0.891671632,1.183069494,1.913466058,1.908643143,_,1.609164824,4.066785775,0.928428989,1.404645428,0.938659222,0.899321508
M45827,Finance,_,3300,3000,5000,3900,3000,4000,3000,3000,2750,3501,4000,3950,3050,3500,2510,3000,3650,3750,_,_,3226.040223,3205.937963,3491.000529,4004.421616,3462.950532,3971.347998,3433.980899,4049.393914,3532.846141,3457.491313,3698.444139,3250.932237,3171.815646,2900.462362,3144.208983,3685.638465,3114.421428,3650.9505,_,FALSE,13.49575924,_,18.89168008,14.80291302,14.87606499,14.14991335,14.19560141,39.08176495,38.89685556,_,29.78203078,176.8253968,40.12927208,146.1977018,17.66398394,14.22999731,_,_,_,0.722645517,_,1.047913695,0.792778737,0.803350603,0.761879271,0.763704136,1.791307191,1.783587196,_,1.429734996,13.88651824,1.698378374,5.649440395,0.943858195,0.765402586
M45828,Finance,_,1000,1410,1000,1000,610,630,950,705,600,4500,510,1600,600,555,1000,760,1000,500,_,_,1069.04441,1149.308462,1228.800694,1219.367488,1198.208201,1323.614027,1122.841833,1102.683674,1456.103061,1124.065811,1092.565469,1341.503702,1186.985877,1345.121414,1415.706854,1406.327443,1382.49795,1523.613506,_,TRUE,51.88453109,_,53.45798327,43.79699725,35.67527025,35.99183549,37.48625544,36.66107946,37.08810831,_,34.14996689,114.7166687,40.57875767,77.33161389,38.82815367,35.85603369,_,_,_,2.385089617,_,2.426683189,1.973983312,1.649899416,1.657960338,1.707514394,1.705635761,1.717528483,_,1.597260755,10.99339116,1.814745774,4.362672944,1.760831603,1.650144568
