M47801,Other,_,2451.6188,936.8,2654.5,2057.6,916.8,2399,3027.3,1860.1,1239.5,2554.1,2403.4,1678.1,963.4,2364,2775.2,1554.2,1096.3,2756.7,_,_,1596.146448,1910.963255,2027.679539,2402.675891,1972.113705,2062.005249,2112.951363,1951.065914,2088.422938,2095.410612,2046.234131,1637.27859,1462.520649,1773.858013,1889.41278,2261.039937,1834.392323,1923.408154,_,,33.4111679,_,56.55399812,33.41855909,33.2654653,33.41466808,33.42485891,33.98161489,33.54939215,_,30.43383694,196.3204253,34.48485881,147.0306611,52.04465443,33.11136322,_,_,_,0.745693262,_,1.16456259,0.740839504,0.740685082,0.740774925,0.740799115,0.755350546,0.744737037,_,0.67162637,7.586342231,0.77660426,2.514769544,1.479270844,0.740680347
M47802,Other,_,6805,7053.2,8187,7618.1,4202.5,8089.2,8587.4,7220.2,3569.2,7527,7733,6317.3,3732.9,7873.5,7439.7,6947.5,3657,6591.2,_,_,7383.054431,7189.126725,7303.340964,7327.648578,6923.762296,7573.760075,7703.419765,7418.432124,7623.259388,7712.691985,7693.601851,7404.228415,7992.285981,7624.379991,7694.003356,7715.875414,7355.396276,7938.510532,_,,20.05931505,_,50.52481162,21.09767978,21.71855369,23.60855284,21.82860403,25.46197328,25.60529825,_,21.71727784,198.2344993,19.51769398,175.5306227,28.58417529,21.30448096,_,_,_,0.79520765,_,1.83600544,0.830601728,0.851984412,0.92873624,0.85717706,1.001632154,1.007403429,_,0.851931766,21.77024601,0.765507948,7.300123876,1.094473668,0.834904327
M47803,Other,_,6565.8,4432.1,658.7,1814.3,2488.8,2084.2,2410.5,2072.5,2161.7,7226.7,6724.6,7920.4,6772.7,7934.9,7586.3,6340.1,4838.6,5300.3,_,_,8400.581869,9292.384916,7968.052503,8276.393628,8476.927501,7686.829382,7978.797654,7524.637994,6721.105684,8740.155493,8101.948962,8348.487976,7889.417454,8793.061244,7558.018802,7822.653495,8036.604257,7188.702935,_,,61.65371319,_,74.60290348,68.11274115,71.80212554,72.54297859,70.84958334,71.7900412,71.89911043,_,71.7997195,165.4048572,68.40003883,136.6113692,72.66088192,73.27140754,_,_,_,2.120641443,_,3.010964002,2.540772414,2.803880404,2.857783198,2.734138515,2.803768903,2.810786994,_,2.803706498,33.49523517,2.590695702,12.94906441,2.89976953,2.911344862
M47804,Other,_,6734.562,2352.5,6359.5,7448.3,5668.4,6976.7,7510.5,7688.5,5006.3,5781.6,4801.8,5716.1,4541.7,5852.7,6075.4,5382.7,4451.2,5930,_,_,6935.28661,5051.273232,5757.811592,6628.878842,5978.922219,6187.630386,6389.732959,5897.969339,6237.68388,5992.027971,5482.877186,5971.31578,6088.623163,5701.892507,5845.461323,6695.303499,6051.207751,6257.913209,_,,16.3035011,_,24.213956,19.20835912,17.2484568,17.26600093,17.80472699,17.24733841,17.00188074,_,19.07266631,185.3735412,19.1634345,148.5293649,22.63263804,17.25195664,_,_,_,0.727137426,_,1.075649908,0.877155446,0.777073206,0.778012969,0.804968612,0.774244775,0.764712386,_,0.872174472,14.88122328,0.863989345,5.010231362,1.015838758,0.777262847
M47805,Other,_,16022.2,4023.5,3740.4,12747.3,17113,4735.7,3431.7,11590.4,15023.4,3095.7,2798.7,13833,14062.3,3983.5,3153.1,10442.8,14829.3,3002.3,_,_,7424.048629,8685.638436,6985.91414,12178.57908,7850.206678,9847.824437,6163.080982,10867.48742,6049.603569,10251.13473,6099.829651,13492.83232,5984.660619,9760.537386,7113.324627,12836.67964,8229.506008,10351.91473,_,,62.12449781,_,63.99807291,64.66825987,64.59323079,64.86720741,64.78842561,54.63923074,65.41329374,_,69.44968078,157.4022829,56.80816705,121.790002,76.61254429,64.54169306,_,_,_,0.763097871,_,0.868578616,0.809430563,0.80490384,0.80741045,0.807378835,0.668036122,0.803135304,_,0.902587028,13.5642229,0.67387844,4.597746504,1.056704374,0.80490384
M47806,Other,_,2056.5698,812,2491.2,1768.9,1188.5,2343.7,2456.8,2019,1068,2091.6,2006.3,1484.3,1126.5,1848.1,2730.6,1665.6,1279.061,2017.4,_,_,2448.701556,1630.672275,1748.358681,1493.431576,1688.742306,1605.522585,1773.380372,1376.799475,1855.849495,1510.642008,1695.635855,1386.381044,1836.442815,1238.156313,1823.515019,1472.478635,1654.793542,1571.292261,_,,32.13779144,_,33.56631393,25.20387398,25.70220658,24.76829159,24.71570083,25.90960334,24.94081964,_,28.57908559,182.2520138,26.48701713,120.4904915,26.62871575,25.78297291,_,_,_,1.162583415,_,1.206612359,0.916602988,0.945452499,0.902049951,0.899001776,0.951624042,0.907070134,_,1.082234538,9.343620366,0.978220428,2.984192005,0.983100706,0.94454819
M47807,Other,_,9862.8,9591.5,9591.5,11668,6375,10050.6,10630.2,10464.6,8200.6,11162.5,7761.9,9426.6,8167.1,8140.1,9327.8,8354.4,8468.9,10039.1,_,_,9319.236442,9954.192889,9628.180987,11028.56535,9566.344435,9292.064679,10609.37172,8238.04889,10147.03156,9666.49297,8875.230481,9423.809595,9554.32258,10100.07735,9781.191577,11154.48134,9720.772221,9453.050447,_,,12.59186478,_,23.05634095,12.75953193,11.54186264,12.13592888,12.02646257,12.01071575,12.071828,_,11.54162995,180.4856047,11.51653208,107.9523291,12.78322878,11.44001279,_,_,_,0.568607436,_,0.98221744,0.576317552,0.520159859,0.546996868,0.542237406,0.541260832,0.544133529,_,0.520149318,9.080826014,0.519053287,3.016749125,0.576120384,0.515558791
M47808,Other,_,5233.2,5005.9,5005.9,14361.1,18069.8,3988.7,5053.4,13218.3,16920.4,4590.7,3870.7,16152.1,16225.6,5612.7,4918.1,12734.6,16779.3,4281.1,_,_,10453.86595,13970.22481,10011.79277,12933.65517,13602.03872,13721.4004,10979.82807,16350.09988,14016.38297,11894.89287,14911.26462,14866.78114,12802.24472,15556.54989,11494.05322,14749.66463,15487.57704,15619.26437,_,,57.71820751,_,67.43902387,62.66256942,58.67703525,54.19318091,54.6579635,53.18104418,54.18312828,_,62.90162749,129.4467311,52.04343594,84.495121,66.53848109,58.88673819,_,_,_,0.960550995,_,1.291001898,1.115799309,0.921948163,0.840256402,0.854056942,0.862168626,0.839938289,_,1.008878035,6.169251924,0.812707987,2.117725252,1.129780483,0.929344053
M47809,Other,_,1324.06,1662.62,1662.62,1142.63,716.13,1558.31,1717.15,1037.85,702.32,1439.05,1575.28,722.13,855.81,1400.28,1566.76,1036.74,863.92,1343.55,_,_,1214.05181,1279.56612,1330.319371,1255.776097,1150.163884,1316.513691,1237.866757,1202.626723,1273.584388,1326.929907,1192.122932,1192.617333,1209.249471,1274.789477,1325.561655,1250.990294,1145.334967,1311.750906,_,,23.8346251,_,44.68577774,24.94458137,27.0255513,24.69405497,24.78932199,24.79767681,24.80291329,_,30.57688569,192.4616415,24.18933374,143.9977495,35.39646777,27.11002439,_,_,_,0.797684885,_,1.403592258,0.837992963,0.912285527,0.828824425,0.832351309,0.832180761,0.832866241,_,1.036792586,9.667760673,0.815101991,3.30118525,1.206953881,0.91503005
M47810,Other,_,10265.4,11014.6,11014.6,9779.3,6974.1,10039.9,10582.6,9377.5,5918.5,10363.3,10404.8,8580.1,6847.7,10275.9,9861.8,9914.6,6486.6,10696.2,_,_,9638.908863,10192.08295,9390.438763,10549.54894,8196.597307,10740.68245,9311.429343,10574.19321,12301.21511,11095.12705,11262.74076,10679.63743,10893.16567,11207.85976,10453.08101,11541.89521,9346.150645,11722.52372,_,,17.35230489,_,29.25718369,16.05691399,16.9818694,14.91202944,14.2238259,13.90446019,13.73600552,_,16.98166099,192.8303976,11.22733919,156.8858563,19.25490367,13.44028481,_,_,_,0.700234208,_,1.073392167,0.629587262,0.646416335,0.565731941,0.538443743,0.527567261,0.520536444,_,0.646408363,14.22055138,0.438569606,4.757578494,0.727054328,0.506494367
M47811,Other,_,1141.59,1180.1,1180.1,1141.12,857.08,863.1,1129.02,1531.17,836.03,1035.97,712.35,843.98,953.51,1112.69,1112.35,1051.51,905.36,1081.48,_,_,1217.769107,1202.471767,1294.082513,1245.263936,1084.828164,1125.422496,1282.38645,1158.936709,1382.729991,1175.43506,1276.853904,1222.032654,1376.71725,1286.035113,1412.300081,1369.195281,1215.682747,1254.513087,_,,23.14555465,_,47.10386389,14.02166109,13.84183962,13.84139585,13.86338139,14.23300171,14.26927722,_,13.84171498,199.493994,12.49355793,177.2152602,21.96393091,13.72959388,_,_,_,1.018523586,_,1.60283983,0.569165538,0.56201339,0.561992521,0.562841601,0.579177016,0.581514041,_,0.562008358,24.15602611,0.517566221,7.982328571,0.87424876,0.55767215
M47812,Other,_,9699.7,8837.7,8837.7,11410.1,8881.6,9675.9,10547,10470.7,8137.6,8780.9,7478,8990.4,7617.8,7759.8,9100.9,6632.9,7270.3,10631.1,_,_,8188.616734,8137.672439,6866.127135,9234.857628,6971.479891,6832.763114,6858.85059,7755.095177,8452.527601,7984.018833,8402.74009,7355.001595,7875.988434,7931.734726,6598.536638,9029.541921,6707.497666,6563.951937,_,,20.57606261,_,22.13781777,13.47094336,14.45058438,12.68001116,12.68124004,13.05503821,12.96123718,_,14.14393039,189.2355145,18.16220625,150.410931,12.65289984,12.21619365,_,_,_,1.157720155,_,1.24322549,0.808284221,0.850405499,0.751699439,0.751963916,0.780836595,0.775120887,_,0.832081868,18.13871503,1.035375307,6.236578883,0.748040175,0.727919354
M47813,Other,_,4242.0943,1509.1,4682.1,2899.3,1923.4,4778.5,5548.1,2969.5,1923.9,4681.8,3987.1,1957.4,1721.6,4101.8,4783.8,2617.1,2367,3735.4,_,_,4137.32391,3166.70017,3813.768763,3397.085657,3806.327276,3005.071938,3850.835888,2493.437551,4245.202375,3124.740259,3591.443432,2700.726238,3636.436713,3014.886199,3596.784405,3196.685766,3589.170514,2821.295418,_,,36.17809038,_,56.5933697,39.3592386,35.55311799,38.20865488,38.24635852,45.93613227,38.27920816,_,45.87689612,197.5189599,38.51506035,158.168012,43.19864441,35.69454544,_,_,_,0.738711746,_,1.053509655,0.799165357,0.732401493,0.791115041,0.788642111,0.961264217,0.788429495,_,1.003312689,8.265122577,0.797072408,2.684569339,0.885260015,0.730654361
