N   1,6,5442.92,5969.23,6495.55,7021.87,7548.18,8074.5,,,,,,,,,,,,
N   2,6,4235.54,4239.8,4243.09,4245.62,4247.58,4249.08,,,,,,,,,,,,
N   3,6,2499.91,2069.64,1639.37,1209.1,778.83,348.56,,,,,,,,,,,,
N   4,6,5350.11,6084.74,6819.37,7554,8288.63,9023.25,,,,,,,,,,,,
N   5,6,5219.02,5219.02,5219.02,5219.02,5219.02,5219.02,,,,,,,,,,,,
N   6,6,3925.25,3965.46,3999.32,4027.83,4051.85,4072.07,,,,,,,,,,,,
N   7,6,5269.15,5548.58,5828.02,6107.45,6386.88,6666.32,,,,,,,,,,,,
N   8,6,9771.62,11653.74,14041.98,17072.45,20917.86,25797.33,,,,,,,,,,,,
N   9,6,4630.48,4630.48,4630.48,4630.48,4630.48,4630.48,,,,,,,,,,,,
N  10,6,10088.27,10523.22,10958.17,11393.12,11828.07,12263.02,,,,,,,,,,,,
N  11,6,5668.01,6465.44,7262.87,8060.31,8857.74,9655.17,,,,,,,,,,,,
N  12,6,5112.72,5722.78,6390.04,7119.86,7918.11,8791.2,,,,,,,,,,,,
N  13,6,6172.83,6489.25,6805.67,7122.1,7438.52,7754.95,,,,,,,,,,,,
N  14,6,4612.83,5709.4,6805.97,7902.54,8999.11,10095.69,,,,,,,,,,,,
N  15,6,5778.66,6296.2,6844.88,7426.57,8043.27,8697.08,,,,,,,,,,,,
N  16,6,6034.9,6183.69,6322.9,6453.16,6575.04,6689.08,,,,,,,,,,,,
N  17,6,6436.31,6626.67,6817.03,7007.4,7197.76,7388.12,,,,,,,,,,,,
N  18,6,6543.87,6584.55,6617.88,6645.19,6667.57,6685.9,,,,,,,,,,,,
N  19,6,5720.6,5785.94,5851.28,5916.63,5981.97,6047.31,,,,,,,,,,,,
N  20,6,11517.58,13133.16,14748.74,16364.32,17979.9,19595.48,,,,,,,,,,,,
N  21,6,9351.24,9704.96,10058.67,10412.38,10766.09,11119.8,,,,,,,,,,,,
N  22,6,2252.41,2252.41,2252.41,2252.41,2252.41,2252.41,,,,,,,,,,,,
N  23,6,4465.92,4919.08,5372.24,5825.4,6278.56,6731.72,,,,,,,,,,,,
N  24,6,6523.85,7031.34,7538.83,8046.33,8553.82,9061.31,,,,,,,,,,,,
N  25,6,4747.56,4985.31,5220.55,5453.28,5683.54,5911.35,,,,,,,,,,,,
N  26,6,9675.97,10969.19,12262.42,13555.65,14848.87,16142.1,,,,,,,,,,,,
N  27,6,2432.67,2550.6,2671.96,2796.85,2925.36,3057.6,,,,,,,,,,,,
N  28,6,11949.25,15749.02,16236.17,21590.56,22004.63,29563.69,,,,,,,,,,,,
N  29,6,2654.5,1486,317.5,317.5,317.5,317.5,,,,,,,,,,,,
N  30,6,5481.31,5697.37,5906.74,6109.63,6306.24,6496.76,,,,,,,,,,,,
N  31,6,6926.85,7383.96,7841.07,8298.18,8755.29,9212.41,,,,,,,,,,,,
N  32,6,5950.38,6617.3,7371.46,8224.26,9188.63,10279.13,,,,,,,,,,,,
N  33,6,4803.35,5740.16,6676.97,7613.78,8550.59,9487.4,,,,,,,,,,,,
N  34,6,6945.77,6719.45,6493.13,6266.8,6040.48,5814.16,,,,,,,,,,,,
N  35,6,2499.91,2069.64,1639.37,1209.1,778.83,348.56,,,,,,,,,,,,
N  36,6,3359.86,3784.38,4208.9,4633.42,5057.94,5482.46,,,,,,,,,,,,
N  37,6,2248.06,2682.34,3116.61,3550.88,3985.16,4419.43,,,,,,,,,,,,
N  38,6,8805.6,9986.24,11301.47,12766.65,14398.87,16217.19,,,,,,,,,,,,
N  39,6,3592.15,4027.84,4463.54,4899.24,5334.94,5770.64,,,,,,,,,,,,
N  40,6,2883.56,3835.49,4630.31,6051.19,7398.74,9553.88,,,,,,,,,,,,
N  41,6,5766.12,6509.03,7251.94,7994.85,8737.76,9480.68,,,,,,,,,,,,
N  42,6,4450.07,5221.98,6121.26,7168.93,8389.49,9811.46,,,,,,,,,,,,
N  43,6,8615.24,9805.31,11117.79,12564.18,14157.25,15911.12,,,,,,,,,,,,
N  44,6,5119.61,5398.52,5677.44,5956.36,6235.28,6514.19,,,,,,,,,,,,
N  45,6,5337.68,5553.65,5773.9,5997,6221.99,6448.26,,,,,,,,,,,,
N  46,6,5714,6176.5,6639,7101.5,7564,8026.5,,,,,,,,,,,,
N  47,6,4703,5184.89,5666.79,6148.69,6630.59,7112.49,,,,,,,,,,,,
N  48,6,5063.12,6217.95,7654.62,9441.88,11665.31,14431.35,,,,,,,,,,,,
N  49,6,7447.43,8948.05,10448.68,11949.3,13449.92,14950.54,,,,,,,,,,,,
N  50,6,4714.12,4767.61,4821.09,4874.58,4928.06,4981.55,,,,,,,,,,,,
N  51,6,4360.25,3931.22,3502.2,3073.17,2644.15,2215.12,,,,,,,,,,,,
N  52,6,6677.46,7508.76,8471.25,9585.62,10875.85,12369.7,,,,,,,,,,,,
N  53,6,7650.4,8214.31,8778.22,9342.13,9906.04,10469.95,,,,,,,,,,,,
N  54,6,6721.97,7107.57,7493.18,7878.78,8264.39,8650,,,,,,,,,,,,
N  55,6,2804.97,2644.75,2484.52,2324.3,2164.08,2003.85,,,,,,,,,,,,
N  56,6,5405.73,5796.53,6177.56,6549.07,6911.3,7264.47,,,,,,,,,,,,
N  57,6,4177.75,4608.76,5039.77,5470.79,5901.8,6332.81,,,,,,,,,,,,
N  58,6,4496.63,4626.94,4753.77,4877.22,4997.37,5114.32,,,,,,,,,,,,
N  59,6,4861,4963.01,5065.02,5167.03,5269.04,5371.05,,,,,,,,,,,,
N  60,6,7133.12,7560.95,7988.78,8416.62,8844.45,9272.29,,,,,,,,,,,,
N  61,6,8089.67,8450.88,8812.1,9173.31,9534.53,9895.74,,,,,,,,,,,,
N  62,6,6774.9,7411.69,8059.89,8719.7,9391.33,10074.99,,,,,,,,,,,,
N  63,6,5055.84,5391.69,5727.54,6063.39,6399.24,6735.09,,,,,,,,,,,,
N  64,6,2918.82,3539.88,4460.43,5824.9,7847.35,10845.08,,,,,,,,,,,,
N  65,6,5325.95,5868.17,6455.21,7090.76,7778.84,8523.79,,,,,,,,,,,,
N  66,6,5262.18,5391.23,5508.89,5616.15,5713.95,5803.11,,,,,,,,,,,,
N  67,6,4217.15,4163.08,4109,4054.93,4000.85,3946.77,,,,,,,,,,,,
