N   1,6,5453.28,6003.49,6587.93,7206.76,7860.01,8547.55,,,,,,,,,,,,
N   2,6,4391.67,4513.11,4604.32,4672.83,4724.29,4762.95,,,,,,,,,,,,
N   3,6,3230.66,3232.3,3231.2,3230.75,3231.25,3231.24,,,,,,,,,,,,
N   4,6,4132.45,4079.99,4072.9,4071.91,4071.77,4071.75,,,,,,,,,,,,
N   5,6,5539.32,5570.63,5589.98,5601.92,5609.28,5613.81,,,,,,,,,,,,
N   6,6,3935.52,3935.6,3937.65,3942.03,3939.86,3939.86,,,,,,,,,,,,
N   7,6,5177.23,5176.38,5176.8,5177.12,5177.13,5177.13,,,,,,,,,,,,
N   8,6,8288.37,8288.37,8288.37,8288.37,8288.37,8288.37,,,,,,,,,,,,
N   9,6,5122.21,5114.76,5109.33,5105.37,5102.49,5100.4,,,,,,,,,,,,
N  10,6,9720.25,9831.25,9902.83,9948.49,9977.41,9995.64,,,,,,,,,,,,
N  11,6,4941.4,4941.4,4941.4,4941.4,4941.4,4941.4,,,,,,,,,,,,
N  12,6,5222.57,5536.57,5952.54,6589.72,7047.89,7416.15,,,,,,,,,,,,
N  13,6,6033.91,6073.14,6096.25,6109.77,6117.64,6122.22,,,,,,,,,,,,
N  14,6,1442.08,3414.14,3418.31,1439.34,3418.28,3405.04,,,,,,,,,,,,
N  15,6,5684.13,6096.96,6529.93,6984.01,7460.23,7959.68,,,,,,,,,,,,
N  16,6,6000.52,5824.49,6002.59,6006.57,6069.38,5980.67,,,,,,,,,,,,
N  17,6,6114.78,6150.47,6158.88,6160.83,6161.28,6161.38,,,,,,,,,,,,
N  18,6,9045.38,9045.38,9045.38,9045.38,9045.38,9045.38,,,,,,,,,,,,
N  19,6,5769.52,5838.87,5826.9,5869.9,5891.92,5890.27,,,,,,,,,,,,
N  20,6,10312.09,10337.2,10348.93,10350.03,10350.37,10350.41,,,,,,,,,,,,
N  21,6,9319.93,9573.61,9806.74,10020.98,10217.87,10398.81,,,,,,,,,,,,
N  22,6,5002.05,5002.05,5002.05,5002.05,5002.05,5002.05,,,,,,,,,,,,
N  23,6,3587.79,3748.92,3859.96,3935.53,3986.56,4020.82,,,,,,,,,,,,
N  24,6,6426.04,6793.44,7150.19,7495.12,7827.33,8146.14,,,,,,,,,,,,
N  25,6,5199.96,5547.89,5907.92,6280.47,6665.99,7064.92,,,,,,,,,,,,
N  26,6,8529,8529,8529,8529,8529,8529,,,,,,,,,,,,
N  27,6,3205.44,3205.44,3205.44,3205.44,3205.44,3205.44,,,,,,,,,,,,
N  28,6,11467,11467,11467,11467,11467,11467,,,,,,,,,,,,
N  29,6,2276.26,2274.42,2274.29,2275.3,2280.61,2280.72,,,,,,,,,,,,
N  30,6,5658.67,5807.93,5948.81,6081.79,6207.31,6325.78,,,,,,,,,,,,
N  31,6,6798.39,6798.39,6798.39,6798.39,6798.39,6798.39,,,,,,,,,,,,
N  32,6,5913.33,6176.76,6277.39,6312.42,6324.21,6328.13,,,,,,,,,,,,
N  33,6,3082.58,2829.63,2480.24,2707.16,2788.06,2917.33,,,,,,,,,,,,
N  34,6,8161.8,8200.31,8105.69,7982.07,7880.33,7815.48,,,,,,,,,,,,
N  35,6,3230.67,3232.29,3231.2,3230.75,3231.25,3231.25,,,,,,,,,,,,
N  36,6,3007.97,3047.75,3080.92,3108.52,3131.46,3150.48,,,,,,,,,,,,
N  37,6,1556.58,1382.24,1555.57,2709.03,2412.63,2204.96,,,,,,,,,,,,
N  38,6,8747.31,9818.43,10957.22,12161.16,13427.21,14751.8,,,,,,,,,,,,
N  39,6,3506.75,3765.95,3940.6,4049.16,4113.25,4149.94,,,,,,,,,,,,
N  40,6,2452.61,2977.34,2991.49,3347.84,3356.83,3573.88,,,,,,,,,,,,
N  41,6,5630.84,6211.98,6834.64,7501.79,8216.61,8982.51,,,,,,,,,,,,
N  42,6,4351.13,5001.56,5752.63,6620.4,7623.6,8784.08,,,,,,,,,,,,
N  43,6,8106.56,8550.86,8880.31,9120.42,9292.46,9414.38,,,,,,,,,,,,
N  44,6,4749.3,4829.37,4901.81,4967.35,5026.64,5080.28,,,,,,,,,,,,
N  45,6,5445.31,5722.59,5973.95,6207.28,6427.06,6635.88,,,,,,,,,,,,
N  46,6,5121.59,5133.13,5152.75,5148.42,5148.63,5149.07,,,,,,,,,,,,
N  47,6,4570.83,4657.51,4677.55,4681.99,4682.97,4683.18,,,,,,,,,,,,
N  48,6,4134.82,4134.82,4134.82,4134.82,4134.82,4134.82,,,,,,,,,,,,
N  49,6,5946.81,5946.81,5946.81,5946.81,5946.81,5946.81,,,,,,,,,,,,
N  50,6,4607.94,4557.46,4552.09,4551.51,4551.44,4551.44,,,,,,,,,,,,
N  51,6,6172.97,6135.73,6153.72,6040.44,6043.79,6042.17,,,,,,,,,,,,
N  52,6,6268.06,6406.26,6463.74,6486.9,6496.12,6499.77,,,,,,,,,,,,
N  53,6,7624.5,7624.5,7624.5,7624.5,7624.5,7624.5,,,,,,,,,,,,
N  54,6,5680.38,5334.08,5140.46,5032.19,4971.65,4937.8,,,,,,,,,,,,
N  55,6,3481.33,3775.17,3964.01,4035.99,4007.05,3910.2,,,,,,,,,,,,
N  56,6,5609.91,5833.64,6049.6,6258.06,6459.29,6653.53,,,,,,,,,,,,
N  57,6,3914.76,4079.21,4233.42,4377.48,4511.59,4636.05,,,,,,,,,,,,
N  58,6,4454.86,4600.94,4742.96,4881.03,5015.26,5145.76,,,,,,,,,,,,
N  59,6,4743.93,4782.45,4816.23,4845.85,4871.82,4894.6,,,,,,,,,,,,
N  60,6,7093.98,6992.63,4458.47,4447.42,4439.98,4440.47,,,,,,,,,,,,
N  61,6,7247.78,7335.13,7317.63,7301.96,7306.15,7305.33,,,,,,,,,,,,
N  62,6,6445.31,6309.07,6202.42,6118.61,6052.54,6000.33,,,,,,,,,,,,
N  63,6,5609.82,6047.56,6504.22,6980.64,7477.66,7996.17,,,,,,,,,,,,
N  64,6,2499.82,2499.82,2499.82,2499.82,2499.82,2499.82,,,,,,,,,,,,
N  65,6,5265.03,5710.56,6162.93,6621.63,7085.46,7552.9,,,,,,,,,,,,
N  66,6,6589.9,6946.95,7154.09,7271.42,7335.35,7367.86,,,,,,,,,,,,
N  67,6,4372.86,4386.58,4389.15,4389.62,4389.71,4389.72,,,,,,,,,,,,
N  68,6,6240.12,6227.11,6225.54,6225.35,6225.33,6225.33,,,,,,,,,,,,
N  69,6,4590.85,4673.67,4721.35,4748.63,4764.19,4773.04,,,,,,,,,,,,
N  70,6,3680.2,3868.82,3755.86,3923.3,3973.06,4107.23,,,,,,,,,,,,
N  71,6,6407.07,6406.91,6406.91,6406.91,6406.91,6406.91,,,,,,,,,,,,
N  72,6,7511.27,7562.32,7606.76,7642.51,7671.99,7696.2,,,,,,,,,,,,
N  73,6,6549.18,7916.7,7967.75,8113.88,8375.35,8383.56,,,,,,,,,,,,
N  74,6,4509.18,4807.47,5048.72,5241.25,5393.35,5512.58,,,,,,,,,,,,
N  75,6,6078.94,6118.83,6157.32,6156.46,6157.29,6158.06,,,,,,,,,,,,
N  76,6,4234.26,4921.26,4698.14,5034,5464.47,5329.77,,,,,,,,,,,,
N  77,6,4500.68,4594.5,4653.58,4690.19,4712.65,4726.35,,,,,,,,,,,,
N  78,6,5846.13,6232.82,6633.56,7048.86,7479.25,7925.28,,,,,,,,,,,,
N  79,6,7155.58,7038.03,7015.65,7011.23,7010.36,7010.18,,,,,,,,,,,,
N  80,6,6142.44,6342.42,6483.51,6583.05,6653.28,6702.83,,,,,,,,,,,,
N  81,6,9082.53,9111.54,9116.06,9116.76,9116.87,9116.88,,,,,,,,,,,,
N  82,6,3955.8,3955.8,3955.8,3955.8,3955.8,3955.8,,,,,,,,,,,,
N  83,6,3205.68,3169.45,3197.36,3188.94,3195.82,3193.88,,,,,,,,,,,,
N  84,6,4960.7,4960.7,4960.7,4960.7,4960.7,4960.7,,,,,,,,,,,,
N  85,6,6569.59,6735.62,6887.14,7025.41,7151.6,7266.75,,,,,,,,,,,,
N  86,6,7328.25,7328.25,7328.25,7328.25,7328.25,7328.25,,,,,,,,,,,,
N  87,6,2735.75,2866.73,2954.6,3012.76,3050.91,3075.8,,,,,,,,,,,,
N  88,6,3787.53,3986.06,4175.67,4355.96,4526.71,4687.83,,,,,,,,,,,,
N  89,6,5595.09,5805.5,6007.42,6201.18,6387.12,6565.55,,,,,,,,,,,,
N  90,6,8702.81,9189.75,9558.31,9841.63,10062.94,10238.56,,,,,,,,,,,,
N  91,6,3397.71,3430.97,3445.79,3561.14,3523.79,3529.13,,,,,,,,,,,,
N  92,6,4104,4320.19,4533.43,4743.09,4948.65,5149.64,,,,,,,,,,,,
N  93,6,4122.68,4466.91,4810.52,5151.51,5488.08,5818.63,,,,,,,,,,,,
N  94,6,10450.39,10784.67,10867.54,10886.73,10891.1,10892.09,,,,,,,,,,,,
N  95,6,2785.55,2382.59,2358.96,2781.85,2785.53,2785.55,,,,,,,,,,,,
N  96,6,7352.34,7392.93,7426.5,7454.26,7477.23,7496.23,,,,,,,,,,,,
N  97,6,4049.78,4030.38,4025.83,4024.75,4024.49,4024.43,,,,,,,,,,,,
N  98,6,2240.82,2111.77,2041.15,2001.71,1979.44,1966.78,,,,,,,,,,,,
N  99,6,3863.58,3912.83,3918.69,3943.63,3946.6,3959.22,,,,,,,,,,,,
N 100,6,2274.69,2284.68,2359.62,2299.37,2301.64,2318.66,,,,,,,,,,,,
N 101,6,5427,5577.58,5516.32,5567.48,5541.71,5552.2,,,,,,,,,,,,
N 102,6,1344.47,1141.06,1071.82,786.81,1653.87,1878.15,,,,,,,,,,,,
N 103,6,5100.23,5326.41,5508.95,5656.28,5775.19,5871.16,,,,,,,,,,,,
N 104,6,4335.19,4125.89,3980.23,3878.85,3808.29,3759.19,,,,,,,,,,,,
N 105,6,7303.18,7322.19,7337.25,7349.19,7358.65,7366.15,,,,,,,,,,,,
N 106,6,4302.39,4067.63,4442.29,4239.7,4151.38,4290.91,,,,,,,,,,,,
N 107,6,1531.32,1633.44,1713.83,1776.22,1824.13,1860.62,,,,,,,,,,,,
N 108,6,5434.76,5436.48,5437.92,5439.13,5440.15,5441.01,,,,,,,,,,,,
N 109,6,6030.82,6341.96,6289.27,6764.75,6167.37,6089.3,,,,,,,,,,,,
N 110,6,4991.58,5050.31,5086.87,5109.32,5123,5131.29,,,,,,,,,,,,
N 111,6,9029.42,9083.32,9085.69,9085.79,9085.79,9085.79,,,,,,,,,,,,
N 112,6,7923.47,8136.85,8328.71,8500.66,8654.38,8791.46,,,,,,,,,,,,
N 113,6,25052.3,25052.3,25052.3,25052.3,25052.3,25052.3,,,,,,,,,,,,
N 114,6,4096.37,4322.68,4545.46,4764,4977.72,5186.09,,,,,,,,,,,,
N 115,6,2666.01,3294.86,3545.76,4323.76,4631.43,5577.15,,,,,,,,,,,,
N 116,6,5534.66,4725.19,5058.26,5107.76,5262.94,5053.12,,,,,,,,,,,,
N 117,6,9025.33,9492.6,9943.66,10377.38,10792.93,11189.78,,,,,,,,,,,,
N 118,6,6459.62,5958.56,5760.67,5682.5,5651.63,5639.44,,,,,,,,,,,,
N 119,6,6457.96,6246.74,6139.44,6084.27,6055.72,6040.9,,,,,,,,,,,,
N 120,6,7845.55,8369.96,8526.27,8567.48,8577.98,8580.63,,,,,,,,,,,,
N 121,6,2910.53,2927.61,2943.25,2957.55,2970.63,2982.58,,,,,,,,,,,,
N 122,6,8089.94,8167.88,8199.92,8212.92,8218.15,8220.26,,,,,,,,,,,,
N 123,6,5225,5225,5225,5225,5225,5225,,,,,,,,,,,,
N 124,6,6581.47,6469.5,12150.95,9170.28,11299.35,11079.19,,,,,,,,,,,,
N 125,6,3806.2,4124.08,3385.51,3759.38,3550.95,4035.23,,,,,,,,,,,,
N 126,6,3700.57,3521.93,3365.41,3244.03,3157.31,3099.5,,,,,,,,,,,,
N 127,6,3295.67,2322.01,-369.93,4521.49,5409.97,7866.42,,,,,,,,,,,,
N 128,6,8360.54,8424.07,8481.64,8533.78,8580.96,8623.64,,,,,,,,,,,,
N 129,6,4936.42,4935.46,4934.54,-1204.3,4925.52,4925.55,,,,,,,,,,,,
N 130,6,4500.06,2965.75,4505.14,4505.15,4505.15,2967.25,,,,,,,,,,,,
N 131,6,4203.4,4932.54,5777.06,6753.34,7879.8,9177.15,,,,,,,,,,,,
N 132,6,6917.11,6888.9,6887.07,6886.95,6886.94,6886.94,,,,,,,,,,,,
N 133,6,7369.06,7357.38,7357.06,7357.05,7357.05,7357.05,,,,,,,,,,,,
N 134,6,7049.34,6925.99,6858.29,6835.2,6830.65,6831.05,,,,,,,,,,,,
N 135,6,6652.6,6652.55,6651.87,6651.87,6651.87,6651.87,,,,,,,,,,,,
N 136,6,5501.47,5413.4,5895.37,5499.59,5523.79,5391.35,,,,,,,,,,,,
N 137,6,3777.74,3775.71,3774.73,3774.74,3774.75,3774.75,,,,,,,,,,,,
N 138,6,4398.02,4095.12,4254.34,4829.43,5678.04,5832.36,,,,,,,,,,,,
N 139,6,3763.49,3674.68,3606.98,3555.38,3516.04,3486.06,,,,,,,,,,,,
N 140,6,3585.38,3697.05,3801.37,3898.56,3988.89,4072.66,,,,,,,,,,,,
N 141,6,8357.91,9083.73,9833.03,10603.54,11392.93,12198.8,,,,,,,,,,,,
N 142,6,4751.89,4526.83,4593.43,5525.6,5667.68,5625.63,,,,,,,,,,,,
N 143,6,5927.1,5918.56,5918.42,5918.41,5918.41,5918.41,,,,,,,,,,,,
N 144,6,2463.5,2529,2626.03,2699.14,2565.68,2581.75,,,,,,,,,,,,
N 145,6,3604.22,3714.66,3761.53,3777.03,3781.98,3783.91,,,,,,,,,,,,
N 146,6,2822.31,2915.99,2806.86,2814.29,2805.64,2806.23,,,,,,,,,,,,
N 147,6,2160.82,1901.47,1630.8,1348.33,1053.53,745.86,,,,,,,,,,,,
N 148,6,1807.85,1613.79,1413.94,1208.15,996.23,777.99,,,,,,,,,,,,
N 149,6,2872.21,2888.41,2890.15,2900.58,2914.95,2927.7,,,,,,,,,,,,
N 150,6,4859.71,5015.31,5145.51,5253.89,5343.71,5417.9,,,,,,,,,,,,
N 151,6,3193.99,3405.65,3370.58,3340.61,3314.27,3318.5,,,,,,,,,,,,
N 152,6,7051.35,6742.82,6530.85,6383.61,6280.52,6207.95,,,,,,,,,,,,
N 153,6,6484.6,6500.09,6514.42,6527.69,6539.97,6551.35,,,,,,,,,,,,
N 154,6,2227.95,2141.74,2066.76,2001.33,1944.04,1893.71,,,,,,,,,,,,
N 155,6,3525.35,3420.41,3334.37,3263.52,3204.96,3156.41,,,,,,,,,,,,
N 156,6,8617.77,9038.21,9404.84,9740.17,10053.14,10347.15,,,,,,,,,,,,
N 157,6,6822.77,7094.44,7334.95,7554.34,7756.46,7942.91,,,,,,,,,,,,
N 158,6,6934.65,7310.77,7691.25,8068.05,8434.3,8783.71,,,,,,,,,,,,
N 159,6,8483.45,9004.37,9545.97,10108.4,10691.79,11296.24,,,,,,,,,,,,
N 160,6,6981.45,7224.47,7393.38,7507.57,7583.33,7632.94,,,,,,,,,,,,
N 161,6,9277.67,9313.08,9346.38,9377.67,9407.07,9434.69,,,,,,,,,,,,
N 162,6,3289.19,3597.81,3175.54,5990.26,3376.13,3751.14,,,,,,,,,,,,
N 163,6,5244.37,5357.23,5405.41,5425.98,5434.76,5438.51,,,,,,,,,,,,
N 164,6,5442.96,5502.92,5532.08,5545.99,5552.56,5555.65,,,,,,,,,,,,
N 165,6,5235.19,5275.37,5296.24,5306.95,5312.41,5315.18,,,,,,,,,,,,
N 166,6,734.19,559.76,446.64,335.86,200.01,55.47,,,,,,,,,,,,
N 167,6,4993.41,5084.29,5118.23,5128.36,5136.57,5141.46,,,,,,,,,,,,
N 168,6,8909.84,9065.87,9088.26,9046.85,8979.8,8906.68,,,,,,,,,,,,
N 169,6,8676.05,9154.9,9649,10158.24,10682.49,11221.61,,,,,,,,,,,,
N 170,6,5879.08,5825.62,5766.24,5717.9,5680.75,5652.51,,,,,,,,,,,,
N 171,6,5344.11,5398.88,5401.35,5389.75,5375.77,5362.73,,,,,,,,,,,,
N 172,6,7510.32,8445.37,9447.35,10511.19,11612.33,12729.86,,,,,,,,,,,,
N 173,6,6380.09,7292.47,8401.33,9697.35,11249.35,13104.93,,,,,,,,,,,,
N 174,6,5997.65,6795.81,7712.25,8766.12,9979.98,11380.36,,,,,,,,,,,,
N 175,6,10130.62,11396.95,12712.24,14047.35,15369.27,16646.38,,,,,,,,,,,,
N 176,6,6724.41,7572.22,8494.32,9482.83,10526.2,11609.63,,,,,,,,,,,,
N 177,6,8340,8340,8340,8340,8340,8340,,,,,,,,,,,,
N 178,6,6460.11,6460.41,6460.41,6460.41,6460.41,6460.41,,,,,,,,,,,,
N 179,6,5492.45,5344.75,5226.56,5131.97,5056.27,4995.69,,,,,,,,,,,,
N 180,6,2793.78,2844.4,2884.39,2915.87,2940.58,2959.95,,,,,,,,,,,,
N 181,6,5891.22,6213.9,6449.56,6582.1,6705.38,6816.25,,,,,,,,,,,,
N 182,6,7055.28,7293.41,7418.44,7434,7451.33,7479.25,,,,,,,,,,,,
N 183,6,5798.42,6301.34,6846.19,7436.3,8075.29,8767.02,,,,,,,,,,,,
N 184,6,11501.94,12665.59,13977.07,15406.03,16931.21,18530.29,,,,,,,,,,,,
N 185,6,14074.06,14950.39,15757.26,16435.47,16992.73,17438.06,,,,,,,,,,,,
N 186,6,7263.47,7144.32,7135.18,7183.01,7212.41,7212.23,,,,,,,,,,,,
N 187,6,10315.42,10928.69,11362.83,11656.96,11850.36,11975.06,,,,,,,,,,,,
N 188,6,3012.34,2901.89,2793.66,2698.35,2619.37,2556.46,,,,,,,,,,,,
N 189,6,7610.56,8057.32,8519.77,8997.87,9491.56,10000.75,,,,,,,,,,,,
N 190,6,4864,4864,4864,4864,4864,4864,,,,,,,,,,,,
N 191,6,8867.29,8960.45,9014.92,9046.42,9064.51,9074.86,,,,,,,,,,,,
N 192,6,2360.74,3001.48,3413.58,3678.63,3849.09,3958.73,,,,,,,,,,,,
N 193,6,1130.84,1283.05,1389.14,1460.34,1507,1537.12,,,,,,,,,,,,
N 194,6,3496.05,3548.8,3660.78,3777.21,3899.66,4014.19,,,,,,,,,,,,
N 195,6,9425.64,9338.15,9256.98,9181.61,9111.61,9046.56,,,,,,,,,,,,
N 196,6,4116.71,4228.31,4330.64,4424.47,4510.5,4589.39,,,,,,,,,,,,
