N   1,6,5163.08,5390.88,5155.17,5147.46,5152.92,5205.49,,,,,,,,,,,,
N   2,6,4069.88,4012.02,3789.97,3697.38,3581.05,3416.95,,,,,,,,,,,,
N   3,6,3407.52,3389.06,3071.3,2960.72,2828.12,2655.85,,,,,,,,,,,,
N   4,6,4894.41,5176.25,4521.19,4392.25,4267.06,4184.94,,,,,,,,,,,,
N   5,6,5545.69,5711.96,4994.9,4845.65,4686.04,4524.59,,,,,,,,,,,,
N   6,6,4081.8,4117.43,4084.93,4087.9,4088.54,4084.93,,,,,,,,,,,,
N   7,6,5003.5,5001.1,5083.45,5116.69,5141.93,5140.42,,,,,,,,,,,,
N   8,6,8875.86,9476.37,8951.06,8992.6,9077.38,9293.53,,,,,,,,,,,,
N   9,6,5560.33,5971.02,4812.05,4547.93,4286.12,4090.8,,,,,,,,,,,,
N  10,6,9654.01,9755.18,9883.27,9934.91,9992.98,10072.92,,,,,,,,,,,,
N  11,6,5282.27,5642.66,5106.03,5051.52,5014.99,5047.56,,,,,,,,,,,,
N  12,6,5143.72,5414.99,5159.04,5161.73,5178.41,5243.32,,,,,,,,,,,,
N  13,6,6076.45,6224.1,6203.45,6236.8,6277.9,6342.99,,,,,,,,,,,,
N  14,6,4219.18,4747.62,3639.29,3477.98,3326.64,3237.51,,,,,,,,,,,,
N  15,6,5473.42,5675.76,5390.34,5362.22,5342.28,5357.96,,,,,,,,,,,,
N  16,6,5931.39,5965.8,5864.43,5838.07,5811.15,5791.99,,,,,,,,,,,,
N  17,6,6035.49,6046.83,6296.07,6364.18,6440.86,6535.49,,,,,,,,,,,,
N  18,6,9410.8,10008.89,9055.38,8961.67,8882.93,8874,,,,,,,,,,,,
N  19,6,5643.46,5658.18,5730.98,5744.97,5758.99,5777.57,,,,,,,,,,,,
N  20,6,10536.51,10997.34,10619.78,10632.22,10687.63,10881.2,,,,,,,,,,,,
N  21,6,9112.66,9244.49,8997.15,8949.11,8895.17,8845.62,,,,,,,,,,,,
N  22,6,5340.7,5780.85,5138.55,5088.15,5056.19,5093.46,,,,,,,,,,,,
N  23,6,2629.17,2157.6,2908.37,3014.72,3074.83,2979.34,,,,,,,,,,,,
N  24,6,6240.05,6463.23,6321.88,6346.25,6384.07,6463.93,,,,,,,,,,,,
N  25,6,5053.35,5259.31,4972.3,4943.28,4923.13,4940.3,,,,,,,,,,,,
N  26,6,8958.33,9486.89,8609.76,8509.25,8426.92,8427.16,,,,,,,,,,,,
N  27,6,3357.62,3598.93,3384.75,3396.78,3419.46,3475.61,,,,,,,,,,,,
