N   1,6,5486.1,6035.21,6584.32,7133.43,7682.54,8231.65,,,,,,,,,,,,
N   2,6,4227.07,4224.36,4221.85,4219.52,4217.38,4215.38,,,,,,,,,,,,
N   3,6,3530.26,3535,3539.43,3543.58,3547.47,3551.11,,,,,,,,,,,,
N   4,6,4632.3,4632.3,4632.3,4632.3,4632.3,4632.3,,,,,,,,,,,,
N   5,6,5464.17,5464.17,5464.17,5464.17,5464.17,5464.17,,,,,,,,,,,,
N   6,6,4263.03,4431.43,4599.83,4768.24,4936.64,5105.04,,,,,,,,,,,,
N   7,6,5403.6,5572.39,5741.17,5909.95,6078.74,6247.52,,,,,,,,,,,,
N   8,6,10163.88,12407.29,14650.7,16894.11,19137.52,21380.93,,,,,,,,,,,,
N   9,6,5132.45,5132.45,5132.45,5132.45,5132.45,5132.45,,,,,,,,,,,,
N  10,6,9963.39,10253.15,10542.91,10832.67,11122.44,11412.2,,,,,,,,,,,,
N  11,6,5740.9,6646.41,7551.92,8457.43,9362.93,10268.44,,,,,,,,,,,,
N  12,6,5232.82,5845.05,6457.28,7069.51,7681.74,8293.97,,,,,,,,,,,,
N  13,6,6467.28,6966.46,7465.64,7964.82,8464,8963.18,,,,,,,,,,,,
N  14,6,2744.83,2744.83,2744.83,2744.83,2744.83,2744.83,,,,,,,,,,,,
N  15,6,5832.55,6402.71,6972.87,7543.03,8113.19,8683.35,,,,,,,,,,,,
N  16,6,6101.76,6280.62,6459.48,6638.34,6817.2,6996.06,,,,,,,,,,,,
N  17,6,5884.6,5796.05,5707.5,5618.95,5530.4,5441.85,,,,,,,,,,,,
N  18,6,8019.75,8307.72,8595.7,8883.67,9171.65,9459.62,,,,,,,,,,,,
N  19,6,5842.68,5934.1,6025.52,6116.94,6208.36,6299.78,,,,,,,,,,,,
N  20,6,10878.55,11855.11,12831.66,13808.21,14784.77,15761.32,,,,,,,,,,,,
N  21,6,9511.66,9979.42,10447.17,10914.93,11382.68,11850.44,,,,,,,,,,,,
N  22,6,6509.18,8016.31,9523.44,11030.57,12537.7,14044.83,,,,,,,,,,,,
N  23,6,3462.4,3538.62,3594.39,3635.18,3665.01,3686.84,,,,,,,,,,,,
N  24,6,6415.12,6813.41,7211.7,7609.99,8008.27,8406.56,,,,,,,,,,,,
N  25,6,5145.43,5427.12,5708.81,5990.5,6272.19,6553.88,,,,,,,,,,,,
N  26,6,9054.52,9580.04,10105.56,10631.09,11156.61,11682.13,,,,,,,,,,,,
N  27,6,3157.34,3481.16,3804.98,4128.81,4452.63,4776.45,,,,,,,,,,,,
N  28,6,12173.1,13754.38,15335.65,16916.93,18498.21,20079.48,,,,,,,,,,,,
N  29,6,3823,3823,3823,3823,3823,3823,,,,,,,,,,,,
N  30,6,5722.02,5943.51,6165,6386.5,6607.99,6829.48,,,,,,,,,,,,
N  31,6,7084.65,7605.92,8127.21,8648.49,9169.77,9691.04,,,,,,,,,,,,
N  32,6,6136.1,6893.16,7650.22,8407.28,9164.34,9921.41,,,,,,,,,,,,
N  33,6,2861.74,2861.74,2861.74,2861.74,2861.74,2861.74,,,,,,,,,,,,
N  34,6,7816.45,7806.87,7797.39,7788.01,7778.73,7769.54,,,,,,,,,,,,
N  35,6,3530.26,3535,3539.43,3543.58,3547.47,3551.11,,,,,,,,,,,,
N  36,6,3463.54,3959.41,4455.27,4951.14,5447,5942.87,,,,,,,,,,,,
N  37,6,1317.45,1424.02,1530.59,1637.16,1743.72,1850.29,,,,,,,,,,,,
N  38,6,8583.41,9417.39,10251.37,11085.36,11919.34,12753.33,,,,,,,,,,,,
N  39,6,3485.58,3807.16,4128.74,4450.31,4771.89,5093.47,,,,,,,,,,,,
N  40,6,2562.39,2561.73,2561.07,2560.41,2559.75,2559.09,,,,,,,,,,,,
N  41,6,4707.52,5021.88,5336.24,5650.59,5964.95,6279.31,,,,,,,,,,,,
N  42,6,4345.76,4927.56,5509.36,6091.17,6672.96,7254.77,,,,,,,,,,,,
N  43,6,8507.86,9403.65,10299.44,11195.23,12091.02,12986.81,,,,,,,,,,,,
N  44,6,4958.6,5177.16,5395.71,5614.27,5832.82,6051.38,,,,,,,,,,,,
N  45,6,5429.95,5731.79,6033.63,6335.46,6637.3,6939.14,,,,,,,,,,,,
N  46,6,5718.6,6279.12,6839.64,7400.17,7960.69,8521.21,,,,,,,,,,,,
N  47,6,4232.28,4232.28,4232.28,4232.28,4232.28,4232.28,,,,,,,,,,,,
N  48,6,4956.4,5777.98,6599.56,7421.14,8242.72,9064.3,,,,,,,,,,,,
N  49,6,8463.93,10981.05,13498.17,16015.29,18532.41,21049.53,,,,,,,,,,,,
N  50,6,5235.6,5235.6,5235.6,5235.6,5235.6,5235.6,,,,,,,,,,,,
N  51,6,5102.57,5102.57,5102.57,5102.57,5102.57,5102.57,,,,,,,,,,,,
N  52,6,6508.96,7058.46,7607.96,8157.45,8706.94,9256.44,,,,,,,,,,,,
N  53,6,7351.89,7824.5,8297.1,8769.71,9242.31,9714.92,,,,,,,,,,,,
N  54,6,5958.51,5958.51,5958.51,5958.51,5958.51,5958.51,,,,,,,,,,,,
N  55,6,3459.8,3790.7,4121.6,4452.5,4783.4,5114.3,,,,,,,,,,,,
N  56,6,5682.13,5986.12,6290.11,6594.1,6898.1,7202.09,,,,,,,,,,,,
N  57,6,3787.29,4068.75,4350.21,4631.67,4913.13,5194.59,,,,,,,,,,,,
N  58,6,4476.4,4647.54,4818.68,4989.82,5160.97,5332.11,,,,,,,,,,,,
N  59,6,4817.23,4934.46,5051.68,5168.91,5286.13,5403.36,,,,,,,,,,,,
N  60,6,6685.73,6506.29,6141.34,5775.42,5568.38,5588.96,,,,,,,,,,,,
N  61,6,8537.11,9013.31,9489.51,9965.71,10441.91,10918.11,,,,,,,,,,,,
N  62,6,6710.71,7072.42,7434.13,7795.84,8157.55,8519.26,,,,,,,,,,,,
N  63,6,5495.3,5800.38,6105.45,6410.53,6715.61,7020.68,,,,,,,,,,,,
N  64,6,2780.41,3061.01,3341.61,3622.21,3902.81,4183.4,,,,,,,,,,,,
N  65,6,5264.49,5703.87,6143.25,6582.63,7022.01,7461.39,,,,,,,,,,,,
N  66,6,7002.2,8020.6,9039,10057.4,11075.8,12094.2,,,,,,,,,,,,
N  67,6,4298.35,4293.93,4289.54,4285.16,4280.81,4276.48,,,,,,,,,,,,
N  68,6,6352.59,6352.59,6352.59,6352.59,6352.59,6352.59,,,,,,,,,,,,
N  69,6,4462.56,4462.56,4462.56,4462.56,4462.56,4462.56,,,,,,,,,,,,
N  70,6,3806.33,3949.27,4092.22,4235.16,4378.1,4521.04,,,,,,,,,,,,
N  71,6,7095.32,7495.31,7895.29,8295.27,8695.26,9095.24,,,,,,,,,,,,
N  72,6,7698.64,7967.97,8237.3,8506.64,8775.97,9045.31,,,,,,,,,,,,
N  73,6,5955.4,5955.4,5955.4,5955.4,5955.4,5955.4,,,,,,,,,,,,
N  74,6,4146.7,4146.7,4146.7,4146.7,4146.7,4146.7,,,,,,,,,,,,
N  75,6,6691.48,7464.69,8237.9,9011.11,9784.32,10557.53,,,,,,,,,,,,
N  76,6,4458.73,4804.22,5149.72,5495.22,5840.72,6186.22,,,,,,,,,,,,
N  77,6,4507.8,4660.21,4812.61,4965.01,5117.41,5269.81,,,,,,,,,,,,
N  78,6,5920,6366.99,6813.99,7260.98,7707.98,8154.97,,,,,,,,,,,,
N  79,6,8892.5,9873.5,10854.5,11835.5,12816.5,13797.5,,,,,,,,,,,,
N  80,6,5859,5859,5859,5859,5859,5859,,,,,,,,,,,,
N  81,6,8855.6,8802.8,8750,8697.2,8644.4,8591.6,,,,,,,,,,,,
N  82,6,3174.75,3308.01,3441.28,3574.54,3707.81,3841.08,,,,,,,,,,,,
N  83,6,3048.34,2959.13,2869.92,2780.7,2691.48,2602.27,,,,,,,,,,,,
N  84,6,6001.71,6720.52,7439.33,8158.14,8876.94,9595.75,,,,,,,,,,,,
N  85,6,6709.46,7031.25,7353.05,7674.85,7996.64,8318.44,,,,,,,,,,,,
N  86,6,9382.92,11437.59,13492.26,15546.93,17601.6,19656.27,,,,,,,,,,,,
N  87,6,2621.02,2676.19,2716.02,2744.77,2765.52,2780.51,,,,,,,,,,,,
N  88,6,3788.49,4034.19,4279.9,4525.6,4771.3,5017,,,,,,,,,,,,
N  89,6,5639.43,5903.06,6166.69,6430.31,6693.94,6957.57,,,,,,,,,,,,
N  90,6,8937,9824,10711,11598,12485,13372,,,,,,,,,,,,
N  91,6,3686.61,3936.02,4185.43,4434.84,4684.25,4933.65,,,,,,,,,,,,
N  92,6,4190.24,4445.38,4700.53,4955.67,5210.82,5465.97,,,,,,,,,,,,
N  93,6,4139.62,4504.73,4869.84,5234.94,5600.05,5965.16,,,,,,,,,,,,
N  94,6,11357,13317.5,15278,17238.5,19199,21159.5,,,,,,,,,,,,
N  95,6,2841.94,2771.36,2719.37,2681.08,2652.89,2632.11,,,,,,,,,,,,
N  96,6,7521.93,7740.58,7959.24,8177.89,8396.54,8615.19,,,,,,,,,,,,
N  97,6,4137.6,4137.6,4137.6,4137.6,4137.6,4137.6,,,,,,,,,,,,
N  98,6,2639.49,2751.19,2862.89,2974.59,3086.28,3197.98,,,,,,,,,,,,
N  99,6,3856.68,3856.68,3856.68,3856.68,3856.68,3856.68,,,,,,,,,,,,
N 100,6,2470.63,2470.63,2470.63,2470.63,2470.63,2470.63,,,,,,,,,,,,
N 101,6,5726,5726,5726,5726,5726,5726,,,,,,,,,,,,
N 102,6,1967.64,1849.63,1764.33,1702.67,1658.09,1625.87,,,,,,,,,,,,
N 103,6,4820,4820,4820,4820,4820,4820,,,,,,,,,,,,
N 104,6,4607.29,4607.29,4607.29,4607.29,4607.29,4607.29,,,,,,,,,,,,
N 105,6,7578.64,7878.01,8177.38,8476.76,8776.13,9075.5,,,,,,,,,,,,
N 106,6,4506.64,4588.77,4670.89,4753.02,4835.15,4917.27,,,,,,,,,,,,
N 107,6,1762.44,2021.63,2209.09,2344.69,2442.76,2513.69,,,,,,,,,,,,
N 108,6,5369.56,5369.56,5369.56,5369.56,5369.56,5369.56,,,,,,,,,,,,
N 109,6,3969.53,4322.33,4587.28,4786.24,4935.67,5047.88,,,,,,,,,,,,
N 110,6,4896.5,4893.76,4891.02,4888.28,4885.55,4882.82,,,,,,,,,,,,
N 111,6,8336.73,8336.73,8336.73,8336.73,8336.73,8336.73,,,,,,,,,,,,
N 112,6,8121.88,8603.59,9085.3,9567.02,10048.73,10530.44,,,,,,,,,,,,
N 113,6,34518.45,43984.61,53450.76,62916.91,72383.06,81849.22,,,,,,,,,,,,
N 114,6,3867.3,3867.3,3867.3,3867.3,3867.3,3867.3,,,,,,,,,,,,
N 115,6,2810.93,3230.2,3649.47,4068.74,4488.01,4907.28,,,,,,,,,,,,
N 116,6,4831.38,4831.38,4831.38,4831.38,4831.38,4831.38,,,,,,,,,,,,
N 117,6,9134.15,9725,10315.85,10906.7,11497.54,12088.39,,,,,,,,,,,,
N 118,6,7728.2,7728.2,7728.2,7728.2,7728.2,7728.2,,,,,,,,,,,,
N 119,6,6767.3,6767.3,6767.3,6767.3,6767.3,6767.3,,,,,,,,,,,,
N 120,6,8206.35,9817.35,11428.35,13039.35,14650.35,16261.35,,,,,,,,,,,,
N 121,6,2925.63,3044.58,3163.53,3282.48,3401.42,3520.37,,,,,,,,,,,,
N 122,6,7904.32,7901.74,7899.17,7896.59,7894.02,7891.45,,,,,,,,,,,,
N 123,6,4897.78,5088.41,5279.04,5469.67,5660.3,5850.94,,,,,,,,,,,,
N 124,6,6680.65,7458.55,8236.45,9014.35,9792.25,10570.15,,,,,,,,,,,,
N 125,6,3879.54,3879.54,3879.54,3879.54,3879.54,3879.54,,,,,,,,,,,,
N 126,6,4060.81,4261.41,4462.02,4662.63,4863.23,5063.84,,,,,,,,,,,,
N 127,6,4803.95,4803.95,4803.95,4803.95,4803.95,4803.95,,,,,,,,,,,,
N 128,6,7783.92,7783.92,7783.92,7783.92,7783.92,7783.92,,,,,,,,,,,,
N 129,6,4271.14,4271.14,4271.14,4271.14,4271.14,4271.14,,,,,,,,,,,,
N 130,6,4572.57,4572.57,4572.57,4572.57,4572.57,4572.57,,,,,,,,,,,,
N 131,6,4193.58,4812.08,5430.58,6049.08,6667.58,7286.08,,,,,,,,,,,,
N 132,6,7818.28,8191.86,8565.43,8939.01,9312.59,9686.17,,,,,,,,,,,,
N 133,6,7921.8,7921.8,7921.8,7921.8,7921.8,7921.8,,,,,,,,,,,,
N 134,6,7952,8842.5,9733,10623.5,11514,12404.5,,,,,,,,,,,,
N 135,6,6284.41,6284.41,6284.41,6284.41,6284.41,6284.41,,,,,,,,,,,,
N 136,6,5302.94,5302.94,5302.94,5302.94,5302.94,5302.94,,,,,,,,,,,,
