N   1,6,5168.32,5569.49,5970.65,6371.82,6772.99,7174.16,,,,,,,,,,,,
N   2,6,4230,4230,4230,4230,4230,4230,,,,,,,,,,,,
N   3,6,2895.53,2536.92,2178.3,1819.69,1461.07,1102.46,,,,,,,,,,,,
N   4,6,5037.68,5443.06,5848.44,6253.82,6659.2,7064.58,,,,,,,,,,,,
N   5,6,4162.34,3891.76,3621.17,3350.59,3080,2809.42,,,,,,,,,,,,
N   6,6,3929.63,3971.84,4007.56,4037.78,4063.36,4085.01,,,,,,,,,,,,
N   7,6,5141.85,5310.09,5478.32,5646.56,5814.8,5983.04,,,,,,,,,,,,
N   8,6,9653.47,10950.32,12247.16,13544,14840.85,16137.69,,,,,,,,,,,,
N   9,6,5127.9,5124.44,5121.81,5119.8,5118.28,5117.12,,,,,,,,,,,,
N  10,6,10350.2,10868.5,11386.8,11905.09,12423.39,12941.69,,,,,,,,,,,,
N  11,6,4420.47,4705.92,4991.36,5276.81,5562.25,5847.69,,,,,,,,,,,,
N  12,6,5184.67,5453.84,5723.01,5992.17,6261.34,6530.51,,,,,,,,,,,,
N  13,6,6403.55,6817.78,7232.01,7646.24,8060.46,8474.69,,,,,,,,,,,,
N  14,6,1710.2,1710.2,1710.2,1710.2,1710.2,1710.2,,,,,,,,,,,,
N  15,6,5272.42,5562.6,5852.78,6142.96,6433.14,6723.32,,,,,,,,,,,,
N  16,6,5957.55,6079.34,6201.12,6322.9,6444.69,6566.47,,,,,,,,,,,,
N  17,6,6332.25,6516.99,6701.73,6886.46,7071.2,7255.94,,,,,,,,,,,,
N  18,6,8829.33,9316.98,9804.63,10292.28,10779.92,11267.57,,,,,,,,,,,,
N  19,6,6109.77,6387.63,6665.48,6943.34,7221.19,7499.04,,,,,,,,,,,,
N  20,6,11132.57,12364.98,13597.4,14829.81,16062.22,17294.63,,,,,,,,,,,,
N  21,6,9606.39,10168.87,10731.36,11293.85,11856.33,12418.82,,,,,,,,,,,,
N  22,6,5148.9,5295.75,5442.6,5589.45,5736.3,5883.16,,,,,,,,,,,,
N  23,6,2921.38,2597.54,2273.7,1949.86,1626.02,1302.18,,,,,,,,,,,,
N  24,6,6523.85,7031.34,7538.83,8046.33,8553.82,9061.31,,,,,,,,,,,,
N  25,6,5124.53,5385.33,5646.12,5906.91,6167.7,6428.5,,,,,,,,,,,,
N  26,6,7721.48,8185.88,8650.28,9114.68,9579.09,10043.49,,,,,,,,,,,,
N  27,6,2396.65,2491.63,2586.62,2681.6,2776.58,2871.57,,,,,,,,,,,,
N  28,6,9848.88,10390.55,10932.22,11473.89,12015.56,12557.23,,,,,,,,,,,,
