N   1,6,5475.8,6014.62,6553.43,7092.24,7631.05,8169.86,,,,,,,,,,,,
N   2,6,4275.3,4291.22,4296.71,4298.6,4299.26,4299.48,,,,,,,,,,,,
N   3,6,3621.97,3656.8,3669.35,3673.86,3675.49,3676.07,,,,,,,,,,,,
N   4,6,4797.17,4831.79,4839.06,4840.59,4840.91,4840.98,,,,,,,,,,,,
N   5,6,5440.79,5443.51,5443.84,5443.88,5443.88,5443.89,,,,,,,,,,,,
N   6,6,4213.17,4354.04,4492.79,4629.46,4764.08,4896.68,,,,,,,,,,,,
N   7,6,5087.47,5087.5,5087.51,5087.51,5087.51,5087.51,,,,,,,,,,,,
N   8,6,10529.2,13203.22,15877.24,18551.26,21225.29,23899.31,,,,,,,,,,,,
N   9,6,5350.22,5401.58,5412.37,5414.63,5415.11,5415.21,,,,,,,,,,,,
N  10,6,9945.88,10324.96,10688.87,11038.23,11373.62,11695.59,,,,,,,,,,,,
N  11,6,5786.51,6781.15,7775.79,8770.43,9765.08,10759.72,,,,,,,,,,,,
N  12,6,5629.25,6365.46,7101.67,7837.88,8574.09,9310.3,,,,,,,,,,,,
N  13,6,6389.87,6784.23,7152.95,7497.71,7820.05,8121.45,,,,,,,,,,,,
N  14,6,4929.79,5448.6,5702.82,5827.38,5888.42,5918.33,,,,,,,,,,,,
N  15,6,5821.24,6353.84,6886.43,7419.02,7951.62,8484.21,,,,,,,,,,,,
N  16,6,6079.21,6238.95,6396.29,6551.27,6703.92,6854.29,,,,,,,,,,,,
N  17,6,5907.07,5861.15,5830.38,5809.76,5795.95,5786.7,,,,,,,,,,,,
N  18,6,8104.9,8409.45,8714.01,9018.56,9323.12,9627.67,,,,,,,,,,,,
N  19,6,5801.38,5880.44,5953.18,6020.1,6081.67,6138.31,,,,,,,,,,,,
N  20,6,10016.41,10085.62,10127.5,10152.83,10168.16,10177.43,,,,,,,,,,,,
N  21,6,9393.68,9715.49,10011.54,10283.92,10534.5,10765.04,,,,,,,,,,,,
N  22,6,6509.18,8016.31,9523.44,11030.57,12537.7,14044.83,,,,,,,,,,,,
N  23,6,3330.32,3325.02,3324.01,3323.82,3323.78,3323.78,,,,,,,,,,,,
N  24,6,6425.53,6859.5,7265.26,7644.65,7999.38,8331.04,,,,,,,,,,,,
N  25,6,5427.08,5990.42,6553.75,7117.09,7680.43,8243.77,,,,,,,,,,,,
N  26,6,10131.1,11613.04,12983.84,14251.83,15424.71,16509.64,,,,,,,,,,,,
N  27,6,3605.82,4040.27,4474.72,4909.17,5343.62,5778.07,,,,,,,,,,,,
N  28,6,12394.31,14330.91,16267.51,18204.12,20140.72,22077.32,,,,,,,,,,,,
N  29,6,4305.45,3691.36,3335.19,3128.61,3008.79,2939.3,,,,,,,,,,,,
N  30,6,5735.24,5960.57,6176.88,6384.54,6583.89,6775.27,,,,,,,,,,,,
N  31,6,7204.85,7795.81,8377.91,8951.27,9516.03,10072.32,,,,,,,,,,,,
N  32,6,6181.78,6985.51,7789.24,8592.97,9396.7,10200.43,,,,,,,,,,,,
N  33,6,4463.49,4651.1,4723.34,4751.15,4761.85,4765.97,,,,,,,,,,,,
N  34,6,8155.25,8285.25,8336.6,8356.88,8364.9,8368.06,,,,,,,,,,,,
N  35,6,3621.97,3656.8,3669.35,3673.86,3675.49,3676.07,,,,,,,,,,,,
N  36,6,3501.76,3995.14,4488.52,4981.9,5475.29,5968.67,,,,,,,,,,,,
N  37,6,1462.59,1700.78,1938.97,2177.17,2415.36,2653.55,,,,,,,,,,,,
N  38,6,8591.18,9421.83,10252.48,11083.13,11913.79,12744.44,,,,,,,,,,,,
N  39,6,3508.17,3850.63,4191.37,4530.41,4867.75,5203.4,,,,,,,,,,,,
N  40,6,2805.18,3325.55,3845.91,4366.27,4886.64,5407,,,,,,,,,,,,
N  41,6,5659.05,6229.65,6800.24,7370.83,7941.43,8512.02,,,,,,,,,,,,
N  42,6,4315.46,4856.81,5395.45,5931.39,6464.66,6995.26,,,,,,,,,,,,
N  43,6,8544.37,9418.78,10293.19,11167.6,12042.01,12916.42,,,,,,,,,,,,
N  44,6,4894.11,5025.44,5140.36,5240.92,5328.9,5405.89,,,,,,,,,,,,
N  45,6,5451.09,5724.02,5954.63,6149.51,6314.18,6453.32,,,,,,,,,,,,
N  46,6,5741.07,6358.7,6976.33,7593.96,8211.58,8829.21,,,,,,,,,,,,
N  47,6,4228.84,4228.89,4228.89,4228.89,4228.89,4228.89,,,,,,,,,,,,
N  48,6,4956.4,5777.98,6599.56,7421.14,8242.72,9064.3,,,,,,,,,,,,
N  49,6,6534.58,8379.04,10223.5,12067.96,13912.42,15756.88,,,,,,,,,,,,
N  50,6,5458.5,5534.29,5560.06,5568.82,5571.8,5572.81,,,,,,,,,,,,
N  51,6,5123.49,5123.48,5123.48,5123.48,5123.48,5123.48,,,,,,,,,,,,
N  52,6,6394.71,6771.66,7101.49,7390.1,7642.63,7863.59,,,,,,,,,,,,
N  53,6,8380.17,9135.84,9891.51,10647.18,11402.85,12158.52,,,,,,,,,,,,
N  54,6,5997.52,5997.73,5997.87,5997.96,5998.02,5998.06,,,,,,,,,,,,
N  55,6,3294.56,3400.23,3460.46,3494.79,3514.36,3525.52,,,,,,,,,,,,
N  56,6,5805.59,6038.56,6165.52,6234.72,6272.43,6292.98,,,,,,,,,,,,
N  57,6,4032.19,4365.07,4697.96,5030.85,5363.73,5696.62,,,,,,,,,,,,
N  58,6,4501.09,4691.78,4877.71,5058.98,5235.73,5408.06,,,,,,,,,,,,
N  59,6,4627.94,4602.35,4593.27,4590.05,4588.9,4588.5,,,,,,,,,,,,
N  60,6,6610.91,6624.93,6629.27,6630.62,6631.04,6631.17,,,,,,,,,,,,
N  61,6,8469.29,8922.96,9369.83,9809.99,10243.55,10670.6,,,,,,,,,,,,
N  62,6,7062.11,7811.89,8550.42,9277.87,9994.41,10700.2,,,,,,,,,,,,
N  63,6,5722.23,6254.23,6786.23,7318.23,7850.23,8382.22,,,,,,,,,,,,
N  64,6,2771.71,3043.59,3315.48,3587.36,3859.25,4131.13,,,,,,,,,,,,
N  65,6,5277.54,5726.71,6173.64,6618.33,7060.8,7501.06,,,,,,,,,,,,
N  66,6,6854.53,7599.01,8235.54,8779.76,9245.08,9642.93,,,,,,,,,,,,
N  67,6,4172.17,4098.37,4056.67,4033.11,4019.8,4012.27,,,,,,,,,,,,
N  68,6,6644.81,6889.4,7125.44,7353.21,7573.01,7785.12,,,,,,,,,,,,
